Date,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2023-11-17T00:00:00.000,134.82125854492188,135.56854954878804,133.16725080748287,135.50876870106666,37240600
2023-11-20T00:00:00.000,135.75787353515625,136.1663962897221,133.13736806522817,133.20712252737732,27815500
2023-11-21T00:00:00.000,136.4752655029297,136.68449846875959,135.46891909679343,135.79771375738326,22635300
2023-11-22T00:00:00.000,137.98977661132812,138.91641013353967,136.97345661626224,136.97345661626224,17813900
2023-11-24T00:00:00.000,136.19627380371094,137.63107491048424,135.49880526671663,137.53143003219628,12514300
2023-11-27T00:00:00.000,135.91729736328125,137.92003186771603,135.5087746144586,135.53866503962365,23436500
2023-11-28T00:00:00.000,136.70443725585938,136.75425969903483,134.93086774527336,135.58848750636932,18730000
2023-11-29T00:00:00.000,134.50242614746094,137.7904944958527,134.3529588201955,137.073109098943,23967200
2023-11-30T00:00:00.000,132.05130004882812,135.06039605731448,130.80581505236393,134.5622020587288,38988300
2023-12-01T00:00:00.000,131.3837127685547,131.63280975050603,130.19800870187865,131.3837127685547,31431200
2023-12-04T00:00:00.000,128.80308532714844,129.5603347591654,127.43803098480845,129.41088263563404,36669900
2023-12-05T00:00:00.000,130.51687622070312,131.66271639741683,127.78676748875102,128.4842360834322,27384800
2023-12-06T00:00:00.000,129.5503692626953,131.3637874782301,129.410875553808,130.96523836817326,23576200
2023-12-07T00:00:00.000,136.43540954589844,138.05952694634925,134.21346843258232,134.55223672357351,56767100
2023-12-08T00:00:00.000,134.50242614746094,135.90732172023704,133.54588694545663,133.71527108675093,32233900
2023-12-11T00:00:00.000,132.8085479736328,132.85837041367114,130.8855264582816,131.90184646110157,31138000
2023-12-12T00:00:00.000,132.0413360595703,132.51959802096323,130.7858775058627,131.3338939218721,29032800
2023-12-13T00:00:00.000,132.09117126464844,133.01780485463578,131.09478321330286,132.89824315365036,30104800
2023-12-14T00:00:00.000,131.4634246826172,133.23699396507317,129.22155186116376,132.89822572093507,38722400
2023-12-15T00:00:00.000,132.1210479736328,133.02774945143423,130.70616370837544,131.14457683804127,50815200
2023-12-18T00:00:00.000,135.30950927734375,136.65462411257124,131.95167098584423,132.15096077210853,32258000
2023-12-19T00:00:00.000,136.1564178466797,136.9734633268152,135.58848457703954,136.34573400445132,25476800
2023-12-20T00:00:00.000,137.84030151367188,141.1881655405421,137.571287721312,138.46803076985788,49107200
2023-12-21T00:00:00.000,139.9127960205078,140.18182502770122,138.6772694723545,138.98616251214816,27488300
